ml;pH;sec;dpH/dml
13.440;3.832;1385.991000;2.064915
13.464;3.834;1388.467000;2.461488
13.488;3.834;1390.937000;0.661525
13.512;3.834;1393.408000;1.046133
13.536;3.835;1395.882000;3.064040
13.560;3.837;1398.353000;1.442706
13.584;3.836;1400.825000;0.128203
13.608;3.837;1403.296000;3.066604
13.632;3.839;1405.767000;2.734987
13.656;3.839;1408.242000;0.762378
13.680;3.838;1410.713000;0.533322
13.704;3.839;1413.188000;3.476852
13.728;3.841;1415.658000;0.764942
13.752;3.840;1418.130000;1.188010
13.776;3.842;1420.602000;3.446084
13.800;3.843;1423.073000;0.195723
13.824;3.842;1425.545000;1.358092
13.848;3.844;1428.015000;2.037565
13.872;3.843;1430.486000;0.499990
13.896;3.844;1432.957000;3.038400
13.920;3.846;1435.427000;0.505118
13.944;3.845;1437.897000;2.131581
13.968;3.848;1440.367000;1.996541
13.992;3.847;1442.839000;0.816223
14.016;3.847;1445.311000;2.854643
14.040;3.849;1447.786000;1.652103
14.064;3.848;1450.256000;0.481187
14.088;3.849;1452.726000;3.070023
14.112;3.851;1455.197000;0.463238
14.136;3.850;1457.668000;1.771759
14.160;3.852;1460.138000;2.071753
14.184;3.851;1462.609000;0.747848
14.208;3.852;1465.080000;3.755479
14.232;3.855;1467.551000;1.122199
14.256;3.853;1470.022000;0.008547
14.280;3.855;1472.492000;3.442665
14.304;3.856;1474.963000;0.211961
14.328;3.855;1477.433000;1.728170
14.352;3.857;1479.903000;1.778596
14.376;3.856;1482.375000;0.861521
14.400;3.856;1484.850000;3.035836
14.424;3.859;1487.321000;1.770904
14.448;3.858;1489.791000;0.445290
14.472;3.859;1492.261000;2.738406
14.496;3.860;1494.731000;0.194013
14.520;3.859;1497.202000;1.975173
14.544;3.862;1499.674000;1.782870
14.568;3.861;1502.144000;0.477768
14.592;3.862;1504.614000;3.125577
14.616;3.863;1507.086000;0.182048
14.640;3.862;1509.556000;1.690564
14.664;3.865;1512.026000;2.276877
14.688;3.864;1514.497000;0.057264
14.712;3.865;1516.969000;2.787123
14.736;3.866;1519.442000;0.627338
14.760;3.865;1521.912000;1.256385
14.784;3.867;1524.382000;2.724731
14.808;3.867;1526.853000;0.160680
14.832;3.867;1529.324000;2.306791
14.856;3.869;1531.796000;1.484585
14.880;3.868;1534.266000;0.361531
14.904;3.870;1536.736000;2.755499
14.928;3.871;1539.208000;0.009402
14.952;3.870;1541.679000;1.832441
14.976;3.872;1544.151000;2.062351
15.000;3.871;1546.622000;0.427342
15.024;3.872;1549.094000;3.085407
15.048;3.874;1551.565000;0.986305
15.072;3.873;1554.036000;1.776032
15.096;3.875;1556.506000;2.652937
15.120;3.875;1558.979000;0.328198
15.144;3.875;1561.449000;2.314483
15.168;3.877;1563.920000;0.411957
15.192;3.875;1566.391000;1.883722
15.216;3.878;1568.861000;1.593985
15.240;3.877;1571.332000;0.367514
15.264;3.879;1573.805000;3.452921
15.288;3.880;1576.276000;0.228200
15.312;3.878;1578.747000;1.814493
15.336;3.881;1581.217000;2.081154
15.360;3.880;1583.687000;1.148695
15.384;3.882;1586.158000;2.273458
15.408;3.882;1588.632000;0.163245
15.432;3.882;1591.103000;2.952931
15.456;3.884;1593.575000;0.674345
15.480;3.883;1596.045000;1.217924
15.504;3.885;1598.516000;1.740990
15.528;3.884;1600.986000;1.034167
15.552;3.886;1603.456000;2.129016
15.576;3.886;1605.927000;0.180338
15.600;3.886;1608.398000;2.537555
15.624;3.888;1610.868000;0.732464
15.648;3.887;1613.338000;2.087137
15.672;3.890;1615.808000;1.363220
15.696;3.888;1618.279000;1.050406
15.720;3.890;1620.749000;3.531552
15.744;3.891;1623.224000;0.162390
15.768;3.890;1625.694000;1.460654
15.792;3.892;1628.167000;1.321341
15.816;3.891;1630.638000;0.696567
15.840;3.893;1633.109000;2.949513
15.864;3.894;1635.580000;1.211086
15.888;3.894;1638.050000;1.929021
15.912;3.895;1640.521000;0.199141
15.936;3.894;1642.991000;0.179484
15.960;3.896;1645.462000;3.145235
15.984;3.896;1647.933000;0.078631
16.008;3.896;1650.405000;1.812784
16.032;3.898;1652.877000;3.901630
16.056;3.899;1655.351000;0.612808
16.080;3.897;1657.823000;0.169227
16.104;3.899;1660.294000;3.541808
16.128;3.900;1662.765000;0.273499
16.152;3.899;1665.236000;1.425612
16.176;3.901;1667.706000;1.574327
16.200;3.900;1670.178000;0.748703
16.224;3.902;1672.648000;2.545247
16.248;3.903;1675.119000;0.180338
16.272;3.902;1677.590000;2.394823
16.296;3.905;1680.060000;1.202540
16.320;3.903;1682.532000;0.741865
16.344;3.905;1685.002000;2.303372
16.368;3.905;1687.472000;0.531613
16.392;3.906;1689.943000;2.207647
16.416;3.907;1692.413000;0.317942
16.440;3.906;1694.884000;1.791417
16.464;3.908;1697.354000;2.279441
16.488;3.908;1699.825000;0.589732
16.512;3.909;1702.295000;3.157201
16.536;3.910;1704.768000;1.412792
16.560;3.908;1707.240000;0.105126
16.584;3.910;1709.711000;3.911031
16.608;3.911;1712.181000;0.458110
16.632;3.911;1714.652000;2.468326
16.656;3.913;1717.122000;0.727336
16.680;3.911;1719.592000;1.358092
16.704;3.914;1722.062000;1.700820
16.728;3.913;1724.533000;0.447854
16.752;3.915;1727.004000;3.130705
16.776;3.915;1729.475000;0.025641
16.800;3.915;1731.946000;1.975173
16.824;3.917;1734.419000;1.961499
16.848;3.916;1736.890000;0.665798
16.872;3.918;1739.360000;2.220468
16.896;3.918;1741.830000;0.350420
16.920;3.917;1744.304000;2.746953
16.944;3.920;1746.774000;3.104210
16.968;3.920;1749.244000;0.246149
16.992;3.920;1751.716000;2.009361
17.016;3.922;1754.187000;0.007692
17.040;3.920;1756.657000;1.877740
17.064;3.923;1759.127000;3.287967
17.088;3.923;1761.600000;1.381168
17.112;3.922;1764.073000;1.904235
17.136;3.924;1766.543000;2.410207
17.160;3.924;1769.013000;0.540160
17.184;3.924;1771.485000;2.744389
17.208;3.926;1773.955000;1.752101
17.232;3.925;1776.427000;0.501699
17.256;3.927;1778.897000;2.506787
17.280;3.928;1781.367000;0.131621
17.304;3.927;1783.838000;2.017908
17.328;3.929;1786.308000;3.765735
17.352;3.930;1788.782000;0.986305
17.376;3.928;1791.253000;1.332452
17.400;3.931;1793.724000;2.658066
17.424;3.931;1796.194000;1.011945
17.448;3.930;1798.669000;2.210211
17.472;3.932;1801.139000;3.077715
17.496;3.933;1803.610000;0.471785
17.520;3.932;1806.080000;1.977738
17.544;3.934;1808.553000;2.711056
17.568;3.934;1811.024000;0.681183
17.592;3.934;1813.495000;2.939256
17.616;3.937;1815.966000;2.030728
17.640;3.935;1818.437000;0.004273
17.664;3.937;1820.906000;3.617020
17.688;3.938;1823.378000;0.537596
17.712;3.937;1825.848000;0.711097
17.736;3.939;1828.318000;2.281150
17.760;3.939;1830.788000;0.097434
17.784;3.939;1833.258000;2.636698
17.808;3.941;1835.729000;1.617061
17.832;3.940;1838.201000;0.579475
17.856;3.941;1840.672000;3.152073
17.880;3.943;1843.142000;0.715370
17.904;3.941;1845.612000;1.115362
17.928;3.944;1848.083000;2.367473
17.952;3.943;1850.553000;1.168352
17.976;3.943;1853.028000;3.089681
18.000;3.946;1855.498000;2.650373
18.024;3.945;1857.968000;0.616227
18.048;3.946;1860.438000;2.385422
