ml;pH;sec;dpH/dml
14.232;4.366;1506.370000;7.035754
14.256;4.369;1508.840000;10.692945
14.280;4.375;1511.310000;13.486905
14.304;4.380;1513.784000;11.017724
14.328;4.384;1516.254000;8.269062
14.352;4.387;1518.724000;11.523697
14.376;4.394;1521.195000;13.090332
14.400;4.398;1523.666000;8.336582
14.424;4.400;1526.137000;7.975051
14.448;4.405;1528.608000;12.733929
14.472;4.411;1531.079000;14.556114
14.496;4.417;1533.549000;11.673267
14.520;4.421;1536.020000;9.159643
14.544;4.424;1538.493000;9.731426
14.568;4.429;1540.965000;10.743371
14.592;4.433;1543.440000;14.105696
14.616;4.440;1545.915000;13.751857
14.640;4.445;1548.386000;9.391262
14.664;4.448;1550.856000;12.094626
14.688;4.455;1553.327000;14.209967
14.712;4.460;1555.798000;13.020248
14.736;4.465;1558.268000;11.280967
14.760;4.469;1560.742000;12.488635
14.784;4.476;1563.213000;17.815022
14.808;4.484;1565.685000;17.894507
14.832;4.491;1568.155000;12.665554
14.856;4.495;1570.626000;12.650170
14.880;4.501;1573.097000;18.189373
14.904;4.510;1575.572000;14.386887
14.928;4.513;1578.044000;10.725423
14.952;4.519;1580.515000;16.749232
14.976;4.527;1582.985000;16.732138
15.000;4.532;1585.455000;15.832156
15.024;4.540;1587.926000;15.573187
15.048;4.545;1590.397000;15.436438
15.072;4.553;1592.868000;22.826886
15.096;4.564;1595.339000;18.219287
15.120;4.568;1597.811000;14.548422
15.144;4.576;1600.281000;15.840703
15.168;4.581;1602.751000;16.069758
15.192;4.590;1605.222000;19.079953
15.216;4.597;1607.695000;20.994444
15.240;4.607;1610.166000;21.575629
15.264;4.615;1612.637000;17.052644
15.288;4.621;1615.107000;22.179036
15.312;4.633;1617.578000;22.207240
15.336;4.640;1620.052000;20.317535
15.360;4.650;1622.523000;25.806312
15.384;4.661;1624.999000;27.564396
15.408;4.673;1628.044000;24.089253
15.432;4.681;1630.514000;18.799617
15.456;4.688;1632.985000;22.480739
15.480;4.700;1635.456000;24.003785
15.504;4.708;1637.926000;26.155023
15.528;4.721;1640.399000;25.980668
15.552;4.730;1642.869000;24.620866
15.576;4.742;1645.340000;32.379683
15.600;4.757;1648.951000;30.252376
15.624;4.767;1651.427000;23.184998
15.648;4.776;1653.903000;28.065241
15.672;4.790;1656.375000;26.289208
15.696;4.798;1658.845000;37.800940
15.720;4.821;1662.836000;42.340164
15.744;4.833;1665.307000;24.621721
15.768;4.842;1667.777000;33.627521
15.792;4.861;1671.199000;36.138580
15.816;4.872;1673.670000;37.873588
15.840;4.892;1677.470000;39.734234
15.864;4.905;1679.942000;32.524124
15.888;4.919;1682.412000;46.640076
15.912;4.943;1686.783000;48.186198
15.936;4.959;1689.253000;35.624061
15.960;4.973;1691.723000;50.370769
15.984;5.001;1695.904000;55.998860
16.008;5.019;1699.517000;55.310840
16.032;5.047;1703.319000;44.191408
16.056;5.056;1705.790000;47.903298
16.080;5.086;1709.211000;50.204961
16.104;5.098;1712.252000;44.524735
16.128;5.123;1716.248000;57.842412
16.152;5.146;1720.049000;65.517470
16.176;5.178;1723.851000;57.031318
16.200;5.193;1727.461000;63.179910
16.224;5.230;1732.402000;85.176898
16.248;5.264;1736.014000;73.784823
16.272;5.291;1740.766000;66.789239
16.296;5.319;1745.522000;71.861785
16.320;5.351;1750.844000;65.479009
16.344;5.373;1754.074000;56.093730
16.368;5.397;1757.306000;88.806739
16.392;5.447;1762.438000;109.063592
16.416;5.488;1766.054000;102.828676
16.440;5.532;1769.665000;86.105085
16.464;5.559;1774.797000;45.581123
16.488;5.570;1777.272000;87.165747
16.512;5.631;1782.023000;82.096619
16.536;5.638;1784.495000;86.694816
16.560;5.703;1788.486000;112.283184
16.584;5.731;1793.238000;84.972629
16.608;5.774;1798.748000;70.943000
16.632;5.790;1801.790000;71.750676
16.656;5.833;1806.163000;95.828818
16.680;5.869;1809.583000;116.172849
16.704;5.929;1813.384000;76.449726
16.728;5.933;1816.805000;57.081744
16.752;5.977;1820.607000;46.946907
16.776;5.972;1823.078000;38.750493
16.800;6.009;1830.679000;80.171872
16.824;6.038;1837.905000;38.116318
16.848;6.041;1840.377000;36.243707
16.872;6.068;1844.178000;104.066257
16.896;6.127;1848.359000;131.999877
16.920;6.178;1852.541000;63.579047
16.944;6.180;1855.773000;11.293787
16.968;6.187;1861.283000;67.549052
16.992;6.236;1866.033000;142.193686
17.016;6.305;1870.026000;54.203170
17.040;6.280;1872.496000;21.184184
17.064;6.322;1875.916000;76.070246
17.088;6.344;1880.667000;49.866506
17.112;6.364;1887.890000;46.126411
17.136;6.382;1891.121000;38.146232
17.160;6.395;1894.921000;48.546875
17.184;6.422;1903.093000;82.505158
17.208;6.464;1907.274000;50.347693
17.232;6.464;1909.938000;4.131540
17.256;6.467;1912.415000;113.702813
17.280;6.558;1916.026000;117.174538
17.304;6.564;1918.877000;65.363627
17.328;6.612;1922.488000;50.274190
17.352;6.606;1925.148000;21.197004
17.376;6.630;1928.758000;114.289126
17.400;6.701;1932.179000;70.682322
17.424;6.688;1935.030000;33.028387
17.448;6.673;1942.633000;1.816202
17.472;6.687;1945.484000;78.744551
17.496;6.739;1949.854000;64.788425
17.520;6.741;1952.324000;93.351091
17.544;6.816;1955.746000;49.601554
